ticker,exchange,assetType,priceCurrency,startDate,endDate
603600,SHG,Stock,CNY,2018-01-01,2019-06-11
603601,SHG,Stock,CNY,2018-01-01,2019-06-11
603602,SHG,Stock,CNY,2018-01-01,2019-06-11
603603,SHG,Stock,CNY,2018-01-02,2019-06-11
603605,SHG,Stock,CNY,2018-01-01,2019-06-11
603606,SHG,Stock,CNY,2018-01-01,2019-06-11
603607,SHG,Stock,CNY,2018-01-02,2019-06-11
603608,SHG,Stock,CNY,2018-01-01,2019-06-11
603609,SHG,Stock,CNY,2018-01-02,2019-06-11
603611,SHG,Stock,CNY,2018-01-01,2019-06-11
603612,SHG,Stock,CNY,2018-01-02,2019-06-11
603615,SHG,Stock,CNY,2018-01-01,2019-06-11
603616,SHG,Stock,CNY,2018-01-02,2019-06-11
603617,SHG,Stock,CNY,2018-01-01,2019-06-11
603618,SHG,Stock,CNY,2018-01-02,2019-06-11
603619,SHG,Stock,CNY,2018-01-02,2019-06-11
603626,SHG,Stock,CNY,2018-01-02,2019-06-11
603628,SHG,Stock,CNY,2018-01-02,2019-06-11
603630,SHG,Stock,CNY,2018-01-02,2019-06-11
603633,SHG,Stock,CNY,2018-01-02,2019-06-11
603636,SHG,Stock,CNY,2018-01-01,2019-06-11
603637,SHG,Stock,CNY,2018-01-02,2019-06-11
603638,SHG,Stock,CNY,2018-01-01,2019-06-11
603639,SHG,Stock,CNY,2018-01-02,2019-06-11
603648,SHG,Stock,CNY,2018-01-02,2019-06-11
603655,SHG,Stock,CNY,2018-01-02,2019-06-11
603656,SHG,Stock,CNY,2018-01-01,2019-06-11
603658,SHG,Stock,CNY,2018-01-01,2019-06-11
603659,SHG,Stock,CNY,2018-01-01,2019-06-11
603660,SHG,Stock,CNY,2018-01-01,2019-06-11
603661,SHG,Stock,CNY,2018-01-01,2019-06-11
603663,SHG,Stock,CNY,2018-01-01,2019-06-11
603665,SHG,Stock,CNY,2018-01-01,2019-06-11
603667,SHG,Stock,CNY,2018-01-02,2019-06-11
603668,SHG,Stock,CNY,2018-01-02,2019-06-11
603669,SHG,Stock,CNY,2018-01-01,2019-06-11
603676,SHG,Stock,CNY,2018-01-01,2019-06-11
603677,SHG,Stock,CNY,2018-01-01,2019-06-11
603678,SHG,Stock,CNY,2018-01-02,2019-06-11
603679,SHG,Stock,CNY,2018-01-02,2019-06-11
603680,SHG,Stock,CNY,2018-02-27,2019-06-11
603683,SHG,Stock,CNY,2018-01-02,2019-06-11
603685,SHG,Stock,CNY,2018-01-01,2019-06-11
603686,SHG,Stock,CNY,2015-01-26,2019-06-11
603688,SHG,Stock,CNY,2018-01-01,2019-06-11
603689,SHG,Stock,CNY,2018-01-02,2019-06-11
603690,SHG,Stock,CNY,2018-01-02,2019-06-11
603696,SHG,Stock,CNY,2018-01-01,2019-06-11
603698,SHG,Stock,CNY,2018-01-02,2019-06-11
603699,SHG,Stock,CNY,2018-01-02,2019-06-11
603701,SHG,Stock,CNY,2018-01-01,2019-06-11
603703,SHG,Stock,CNY,2018-01-02,2019-06-11
603707,SHG,Stock,CNY,2018-01-02,2019-06-11
603708,SHG,Stock,CNY,2018-01-02,2019-06-11
603709,SHG,Stock,CNY,2018-02-08,2019-06-11
603711,SHG,Stock,CNY,2018-01-01,2019-06-11
603712,SHG,Stock,CNY,2018-02-26,2019-06-11
603716,SHG,Stock,CNY,2018-01-02,2019-06-11
603717,SHG,Stock,CNY,2018-01-02,2019-06-11
603718,SHG,Stock,CNY,2018-01-02,2019-06-11
603721,SHG,Stock,CNY,2018-01-01,2019-06-11
603722,SHG,Stock,CNY,2018-01-01,2019-06-11
603725,SHG,Stock,CNY,2018-01-01,2019-06-11
603726,SHG,Stock,CNY,2018-01-02,2019-06-11
603727,SHG,Stock,CNY,2018-01-02,2019-06-11
603728,SHG,Stock,CNY,2018-01-02,2019-06-11
603729,SHG,Stock,CNY,2018-01-02,2019-06-11
603730,SHG,Stock,CNY,2018-01-02,2019-06-11
603733,SHG,Stock,CNY,2018-04-20,2019-06-11
603737,SHG,Stock,CNY,2018-01-02,2019-06-11
603738,SHG,Stock,CNY,2018-01-01,2019-06-11
603757,SHG,Stock,CNY,2018-01-01,2019-06-11
603758,SHG,Stock,CNY,2018-01-02,2019-06-11
603766,SHG,Stock,CNY,2018-01-02,2019-06-11
603767,SHG,Stock,CNY,2018-01-01,2019-06-11
603768,SHG,Stock,CNY,2018-01-02,2019-06-11
603773,SHG,Stock,CNY,2018-04-17,2019-06-11
603776,SHG,Stock,CNY,2018-01-02,2019-06-11
603777,SHG,Stock,CNY,2016-10-11,2019-06-11
603778,SHG,Stock,CNY,2015-12-30,2019-06-11
603779,SHG,Stock,CNY,2018-01-01,2019-06-11
603787,SHG,Stock,CNY,2018-01-01,2019-06-11
603788,SHG,Stock,CNY,2018-01-02,2019-06-11
603789,SHG,Stock,CNY,2018-01-02,2019-06-11
603797,SHG,Stock,CNY,2018-01-01,2019-06-11
603798,SHG,Stock,CNY,2018-01-01,2019-06-11
603799,SHG,Stock,CNY,2018-01-02,2019-06-11
603800,SHG,Stock,CNY,2018-01-01,2019-06-11
603801,SHG,Stock,CNY,2018-01-01,2019-06-11
603803,SHG,Stock,CNY,2018-01-02,2019-06-11
603806,SHG,Stock,CNY,2018-01-01,2019-06-11
603808,SHG,Stock,CNY,2018-01-02,2019-06-11
603809,SHG,Stock,CNY,2018-01-01,2019-06-11
603811,SHG,Stock,CNY,2018-01-01,2019-06-11
603813,SHG,Stock,CNY,2018-01-01,2019-06-11
603816,SHG,Stock,CNY,2018-01-01,2019-06-11
603817,SHG,Stock,CNY,2018-01-02,2019-06-11
603818,SHG,Stock,CNY,2018-01-02,2019-06-11
603819,SHG,Stock,CNY,2018-01-02,2019-06-11
603822,SHG,Stock,CNY,2018-01-01,2019-06-11
603823,SHG,Stock,CNY,2018-01-01,2019-06-11
603825,SHG,Stock,CNY,2017-08-02,2019-06-11
603826,SHG,Stock,CNY,2018-01-01,2019-06-11
603828,SHG,Stock,CNY,2018-01-02,2019-06-11
603829,SHG,Stock,CNY,2018-01-02,2019-06-11
603833,SHG,Stock,CNY,2018-01-02,2019-06-11
603838,SHG,Stock,CNY,2018-01-02,2019-06-11
603839,SHG,Stock,CNY,2018-01-02,2019-06-11
603843,SHG,Stock,CNY,2018-01-02,2019-06-11
603848,SHG,Stock,CNY,2018-01-02,2019-06-11
603855,SHG,Stock,CNY,2018-01-01,2019-06-11
603856,SHG,Stock,CNY,2018-01-01,2019-06-11
603858,SHG,Stock,CNY,2018-01-02,2019-06-11
603859,SHG,Stock,CNY,2018-01-02,2019-06-11
603860,SHG,Stock,CNY,2018-01-01,2019-06-11
603861,SHG,Stock,CNY,2018-01-01,2019-06-11
603866,SHG,Stock,CNY,2018-01-01,2019-06-11
603868,SHG,Stock,CNY,2018-01-01,2019-06-11
603869,SHG,Stock,CNY,2018-01-02,2019-06-11
603871,SHG,Stock,CNY,2018-02-06,2019-06-11
603876,SHG,Stock,CNY,2018-04-18,2019-06-11
603877,SHG,Stock,CNY,2018-01-01,2019-06-11
603878,SHG,Stock,CNY,2018-01-02,2019-06-11
603879,SHG,Stock,CNY,2018-01-01,2019-06-11
603880,SHG,Stock,CNY,2018-01-01,2019-06-11
603881,SHG,Stock,CNY,2018-01-01,2019-06-11
603882,SHG,Stock,CNY,2018-01-02,2019-06-11
603883,SHG,Stock,CNY,2018-01-02,2019-06-11
603885,SHG,Stock,CNY,2018-01-02,2019-06-11
603886,SHG,Stock,CNY,2018-01-02,2019-06-11
603887,SHG,Stock,CNY,2018-01-02,2019-06-11
603888,SHG,Stock,CNY,2018-01-02,2019-06-11
603889,SHG,Stock,CNY,2018-01-02,2019-06-11
603890,SHG,Stock,CNY,2018-01-01,2019-06-11
603895,SHG,Stock,CNY,2018-01-22,2019-06-11
603896,SHG,Stock,CNY,2018-01-02,2019-06-11
603897,SHG,Stock,CNY,2018-04-10,2019-06-11
603898,SHG,Stock,CNY,2018-01-01,2019-06-11
603899,SHG,Stock,CNY,2018-01-01,2019-06-11
603900,SHG,Stock,CNY,2018-01-01,2019-06-11
603901,SHG,Stock,CNY,2018-01-02,2019-06-11
603903,SHG,Stock,CNY,2018-01-02,2019-06-11
603906,SHG,Stock,CNY,2018-01-02,2019-06-11
603908,SHG,Stock,CNY,2018-01-01,2019-06-11
603909,SHG,Stock,CNY,2018-01-02,2019-06-11
603912,SHG,Stock,CNY,2018-01-01,2019-06-11
603916,SHG,Stock,CNY,2018-01-01,2019-06-11
603917,SHG,Stock,CNY,2018-01-02,2019-06-11
603918,SHG,Stock,CNY,2018-01-02,2019-06-11
603919,SHG,Stock,CNY,2018-01-01,2019-06-11
603920,SHG,Stock,CNY,2018-01-02,2019-06-11
603922,SHG,Stock,CNY,2018-01-01,2019-06-11
603926,SHG,Stock,CNY,2018-01-02,2019-06-11
603928,SHG,Stock,CNY,2018-01-01,2019-06-11
603929,SHG,Stock,CNY,2018-01-02,2019-06-11
603933,SHG,Stock,CNY,2018-01-01,2019-06-11
603936,SHG,Stock,CNY,2018-01-01,2019-06-11
603937,SHG,Stock,CNY,2018-01-02,2019-06-11
603938,SHG,Stock,CNY,2018-01-01,2019-06-11
603939,SHG,Stock,CNY,2018-01-01,2019-06-11
603955,SHG,Stock,CNY,2018-01-02,2019-06-11
603958,SHG,Stock,CNY,2018-01-02,2019-06-11
603959,SHG,Stock,CNY,2016-05-16,2019-06-11
603960,SHG,Stock,CNY,2018-01-01,2019-06-11
603963,SHG,Stock,CNY,2018-01-01,2019-06-11
603966,SHG,Stock,CNY,2018-01-01,2019-06-11
603968,SHG,Stock,CNY,2018-01-02,2019-06-11
603969,SHG,Stock,CNY,2018-01-01,2019-06-11
603970,SHG,Stock,CNY,2018-01-02,2019-06-11
603976,SHG,Stock,CNY,2018-01-01,2019-06-11
603977,SHG,Stock,CNY,2018-01-01,2019-06-11
603978,SHG,Stock,CNY,2018-01-02,2019-06-11
603979,SHG,Stock,CNY,2018-01-02,2019-06-11
603980,SHG,Stock,CNY,2018-01-02,2019-06-11
603985,SHG,Stock,CNY,2018-01-01,2019-06-11
603986,SHG,Stock,CNY,2018-01-01,2019-06-11
603987,SHG,Stock,CNY,2018-01-01,2019-06-11
603988,SHG,Stock,CNY,2018-01-01,2019-06-11
603989,SHG,Stock,CNY,2018-01-02,2019-06-11
603990,SHG,Stock,CNY,2018-01-01,2019-06-11
603991,SHG,Stock,CNY,2018-01-02,2019-06-11
603993,SHG,Stock,CNY,2018-01-02,2019-06-11
603996,SHG,Stock,CNY,2018-01-02,2019-06-11
603997,SHG,Stock,CNY,2018-01-01,2019-06-11
603998,SHG,Stock,CNY,2018-01-02,2019-06-11
603999,SHG,Stock,CNY,2018-01-02,2019-06-11
6317:TK,PINK,Stock,USD,2018-06-27,2019-02-14
900901,SHG,Stock,USD,2018-01-02,2019-06-11
900902,SHG,Stock,USD,2018-01-02,2019-06-11
900903,SHG,Stock,USD,2018-01-02,2019-06-11
900904,SHG,Stock,USD,2018-01-02,2019-06-11
900905,SHG,Stock,USD,2018-01-02,2019-06-11
900906,SHG,Stock,USD,2000-01-05,2019-04-29
900907,SHG,Stock,USD,2007-01-04,2019-06-11
900908,SHG,Stock,USD,2018-01-02,2019-06-11
900909,SHG,Stock,USD,2018-01-02,2019-06-11
900910,SHG,Stock,USD,2018-01-02,2019-06-11
900911,SHG,Stock,USD,2018-01-02,2019-06-11
900912,SHG,Stock,USD,2000-01-03,2019-06-11
900913,SHG,Stock,USD,2018-01-02,2019-06-11
900914,SHG,Stock,USD,2018-01-02,2019-06-11
900915,SHG,Stock,USD,2018-02-07,2019-06-11
900916,SHG,Stock,USD,2018-01-02,2019-06-11
900917,SHG,Stock,USD,2018-01-02,2019-06-11
900918,SHG,Stock,USD,2000-01-03,2019-06-11
900919,SHG,Stock,USD,2018-02-27,2019-06-11
900920,SHG,Stock,USD,2018-01-02,2019-06-11
900921,SHG,Stock,USD,2018-01-02,2019-05-29
900922,SHG,Stock,USD,2018-01-02,2019-06-11
900923,SHG,Stock,USD,2018-01-02,2019-06-11
900924,SHG,Stock,USD,2007-01-04,2019-06-11
900925,SHG,Stock,USD,2018-01-01,2019-06-11
900926,SHG,Stock,USD,2000-01-03,2019-06-11
900927,SHG,Stock,USD,2000-01-03,2019-06-11
900928,SHG,Stock,USD,2018-01-01,2019-06-11
900929,SHG,Stock,USD,2000-01-03,2019-06-11
900930,SHG,Stock,USD,2000-01-03,2019-03-14
900931,SHG,Stock,CNY,,
900932,SHG,Stock,USD,2000-01-03,2019-06-11
900933,SHG,Stock,USD,2000-01-03,2019-06-11
900934,SHG,Stock,USD,2018-01-01,2019-06-11
900935,SHG,Stock,USD,2007-01-04,2016-12-16
900936,SHG,Stock,USD,2018-01-02,2019-06-11
900937,SHG,Stock,USD,2018-01-02,2019-06-11
900938,SHG,Stock,USD,2018-01-02,2019-06-11
900939,SHG,Stock,USD,2000-01-11,2019-06-11
900940,SHG,Stock,USD,2018-01-02,2019-06-11
900941,SHG,Stock,USD,2018-01-02,2019-06-11
900942,SHG,Stock,USD,2018-01-02,2019-06-11
900943,SHG,Stock,USD,2018-01-02,2019-06-11
900945,SHG,Stock,USD,2007-01-04,2019-06-11
900946,SHG,Stock,USD,2007-01-04,2019-06-11
900947,SHG,Stock,USD,2018-01-02,2019-06-11
900948,SHG,Stock,USD,2000-01-03,2019-06-11
900949,SHG,Stock,USD,2007-11-28,2013-10-23
900950,SHG,Stock,USD,2007-01-04,2015-11-02
900951,SHG,Stock,USD,2007-01-04,2019-06-11
900952,SHG,Stock,USD,2018-01-02,2019-06-11
900953,SHG,Stock,USD,2007-01-04,2019-06-11
900955,SHG,Stock,USD,2018-01-02,2019-06-11
900956,SHG,Stock,USD,2018-01-01,2019-06-11
900957,SHG,Stock,USD,2007-01-04,2019-06-11
A,NYSE,Stock,USD,1999-11-18,2019-06-11
AA,NYSE,Stock,USD,2016-11-01,2019-06-11
AA-W,NYSE,Stock,USD,2016-10-18,2016-11-08
AAAAX,NMFQS,Mutual Fund,USD,2007-07-31,2019-06-11
AAAB,,Stock,USD,2001-08-10,2002-11-14
AAADX,NMFQS,Mutual Fund,USD,2011-12-30,2019-06-11
AAAGX,NMFQS,Mutual Fund,USD,1999-10-29,2019-06-11
AAAGY,,Stock,USD,,
AAAIF,OTCGREY,Stock,USD,2012-02-10,2019-06-11
AAAIX,NMFQS,Mutual Fund,USD,2000-07-31,2019-06-11
AAALF,PINK,Stock,USD,2007-08-02,2019-06-11
AAALY,OTCBB,Stock,USD,2013-03-15,2019-01-02
AAANX,NMFQS,Mutual Fund,USD,2012-01-31,2019-06-11
AAAP,NASDAQ,Stock,USD,2015-11-11,2018-02-20
AAAPX,NMFQS,Mutual Fund,USD,2007-07-31,2019-06-11
AAAQX,NMFQS,Mutual Fund,USD,2011-06-01,2019-06-11
AAARF,OTCMKTS,Stock,USD,2009-11-23,2019-01-28
AAARX,NMFQS,Mutual Fund,USD,2005-03-31,2019-06-11
AAASX,NMFQS,Mutual Fund,USD,2007-07-31,2019-06-11
AAATX,NMFQS,Mutual Fund,USD,2007-02-02,2019-06-11
AAAU,NYSE ARCA,ETF,USD,2018-08-15,2019-06-11
AAAUX,NMFQS,Mutual Fund,USD,2014-01-02,2019-06-11
AAAVX,NMFQS,Mutual Fund,USD,2015-01-02,2019-06-11
AAAWX,NMFQS,Mutual Fund,USD,2017-06-09,2019-06-11
AAAZX,NMFQS,Mutual Fund,USD,2007-07-31,2019-06-11
AABA,NASDAQ,Stock,USD,1996-04-12,2019-06-11
AABAX,NMFQS,Mutual Fund,USD,2011-05-02,2019-06-11
AABB,PINK,Stock,USD,2017-11-14,2019-06-10
AABC,,Stock,USD,,
AABCX,NMFQS,Mutual Fund,USD,1996-06-20,2019-06-11
AABDX,NMFQS,Mutual Fund,USD,1999-03-01,2015-11-20
AABFX,NMFQS,Mutual Fund,USD,1997-12-29,2019-06-11
AABNF,PINK,Stock,USD,2009-01-06,2018-02-06
AABNX,NMFQS,Mutual Fund,USD,1994-07-29,2016-07-22
AABOX,NMFQS,Mutual Fund,USD,2012-01-03,2019-06-11
AABPX,NMFQS,Mutual Fund,USD,1994-07-29,2019-06-11
AABSX,NMFQS,Mutual Fund,USD,2016-04-28,2018-09-24
AABTX,NMFQS,Mutual Fund,USD,2007-02-02,2019-06-11
AABUX,NMFQS,Mutual Fund,USD,2016-04-28,2019-06-11
AABVF,PINK,Stock,USD,2007-07-13,2019-06-11
AAC,NYSE,Stock,USD,2014-10-02,2019-06-11
AAC1,,Stock,USD,,
AACAF,PINK,Stock,USD,2007-01-10,2019-06-11
AACAY,PINK,Stock,USD,2009-02-12,2019-06-11
AACB,,Stock,USD,,
AACBX,NMFQS,Mutual Fund,USD,2015-01-02,2019-06-11
AACC,NASDAQ,Stock,USD,2004-02-05,2013-10-17
AACCX,NMFQS,Mutual Fund,USD,2001-03-06,2019-06-11
AACDX,NMFQS,Mutual Fund,USD,2014-01-02,2019-06-11
AACE,,Stock,USD,,
AACEX,NMFQS,Mutual Fund,USD,2015-01-02,2017-10-27
AACEY,PINK,Stock,USD,2013-08-13,2018-12-19
AACFX,NMFQS,Mutual Fund,USD,2006-04-04,2019-06-11
AACGX,NMFQS,Mutual Fund,USD,2017-04-10,2019-06-11
AACIQ,,Stock,USD,,
AACIX,NMFQS,Mutual Fund,USD,2005-11-30,2019-06-11
AACMF,OTCMKTS,Stock,USD,,
AACMZ,OTCMKTS,Stock,USD,,
AACOX,NMFQS,Mutual Fund,USD,2015-01-02,2019-06-11
AACPF,OTCBB,Stock,USD,2010-12-20,2013-10-17
AACRX,NMFQS,Mutual Fund,USD,2005-03-31,2019-06-11
AACS,PINK,Stock,USD,2001-01-31,2019-06-06
AACTF,PINK,Stock,USD,2013-10-02,2019-05-24
AACTX,NMFQS,Mutual Fund,USD,2007-02-02,2019-06-11
AACYX,NMFQS,Mutual Fund,USD,2008-09-24,2017-10-25
AADAX,NMFQS,Mutual Fund,USD,2004-05-03,2019-06-11
AADBX,NMFQS,Mutual Fund,USD,1996-06-20,2019-06-11
AADCX,NMFQS,Mutual Fund,USD,2004-05-03,2019-06-11
AADDX,NMFQS,Mutual Fund,USD,2008-11-24,2019-06-11
AADEX,NMFQS,Mutual Fund,USD,1987-07-20,2019-06-11
AADGX,NMFQS,Mutual Fund,USD,2016-04-05,2019-06-11
AADIX,NMFQS,Mutual Fund,USD,2004-05-03,2019-06-11
AADR,NYSE ARCA,ETF,USD,2010-07-21,2019-06-11
AADRX,NMFQS,Mutual Fund,USD,2004-05-03,2019-06-11
AADSX,NMFQS,Mutual Fund,USD,2009-09-25,2019-06-11
AADTX,NMFQS,Mutual Fund,USD,2007-02-02,2019-06-11
AADXX,NMFQS,Mutual Fund,USD,,
AADYX,NMFQS,Mutual Fund,USD,2008-10-02,2019-06-11
AAEBX,NMFQS,Mutual Fund,USD,2004-05-03,2018-01-26
AAEEF,OTCGREY,Stock,USD,2015-08-04,2019-05-23
AAEEF,OTCMKTS,Stock,USD,2015-08-04,2018-09-27
AAEH,PINK,Stock,USD,2007-07-13,2018-04-10
AAEHD,PINK,Stock,USD,2017-11-14,2017-12-08
AAEMX,NMFQS,Mutual Fund,USD,2010-12-30,2019-06-11
AAENX,NMFQS,Mutual Fund,USD,2017-12-26,2019-06-11
AAEPX,NMFQS,Mutual Fund,USD,2002-09-30,2015-11-20
AAEQX,NMFQS,Mutual Fund,USD,2011-05-02,2017-10-27
AAERX,NMFQS,Mutual Fund,USD,2017-02-28,2019-06-11
AAESX,NMFQS,Mutual Fund,USD,2017-04-04,2019-06-11
AAETX,NMFQS,Mutual Fund,USD,2007-02-02,2019-06-11
AAEXX,NMFQS,Mutual Fund,USD,,
AAFPX,NMFQS,Mutual Fund,USD,1998-02-27,2015-12-18
AAFTX,NMFQS,Mutual Fund,USD,2007-02-02,2019-06-11
AAFXX,NMFQS,Mutual Fund,USD,,
AAGAX,NMFQS,Mutual Fund,USD,1996-06-20,2016-07-22
AAGC,OTCMKTS,Stock,USD,2010-09-09,2019-06-11
AAGEF,OTCMKTS,Stock,USD,2018-08-30,2019-02-19
AAGGY,OTCGREY,Stock,USD,,
AAGH,PINK,Stock,USD,2012-09-25,2019-06-11
AAGIY,PINK,Stock,USD,2011-02-28,2019-06-11
AAGOX,NMFQS,Mutual Fund,USD,1989-01-10,2019-06-11
AAGPX,NMFQS,Mutual Fund,USD,1994-07-29,2019-06-11
AAGRX,NMFQS,Mutual Fund,USD,2000-12-27,2016-07-22
AAGRY,PINK,Stock,USD,2017-10-31,2019-05-09
AAGTX,NMFQS,Mutual Fund,USD,2007-02-02,2019-06-11
AAHIF,PINK,Stock,USD,2018-08-21,2018-08-21
AAHMX,NMFQS,Mutual Fund,USD,2014-01-02,2019-06-11
AAHTX,NMFQS,Mutual Fund,USD,2007-02-02,2019-06-11
AAHYX,NMFQS,Mutual Fund,USD,1997-01-08,2019-06-11
AAI,NYSE,Stock,USD,2001-09-17,2011-11-30
AAI1,,Stock,USD,,
AAIAX,NMFQS,Mutual Fund,USD,1996-06-20,2016-07-22
AAIBX,NMFQS,Mutual Fund,USD,2011-05-02,2019-06-11
AAIDX,NMFQS,Mutual Fund,USD,2019-03-08,2019-06-11
AAIEX,NMFQS,Mutual Fund,USD,1996-06-20,2019-06-11
AAIFX,NMFQS,Mutual Fund,USD,2012-01-23,2019-06-11
AAIGF,PINK,Stock,USD,2010-12-14,2019-06-11
AAII,,Stock,USD,,
AAIIQ,PINK,Stock,USD,1987-08-14,2019-06-11
AAIIX,NMFQS,Mutual Fund,USD,2004-01-08,2019-06-11
AAINF,OTCMKTS,Stock,USD,2016-06-13,2019-05-14
AAINX,NMFQS,Mutual Fund,USD,1996-06-20,2019-06-11
AAIPX,NMFQS,Mutual Fund,USD,1994-07-29,2019-06-11
AAIR,PINK,Stock,USD,2013-06-12,2019-01-09
AAISX,NMFQS,Mutual Fund,USD,2003-04-30,2019-06-11
AAIT,NASDAQ,ETF,USD,2012-02-09,2015-08-31
AAIYX,NMFQS,Mutual Fund,USD,2008-09-24,2017-10-25
AAL,NASDAQ,Stock,USD,2005-09-27,2019-06-11
AALBF,PINK,Stock,USD,2013-07-08,2019-06-11
AALGX,NMFQS,Mutual Fund,USD,1996-06-20,2019-06-11
AALIX,NMFQS,Mutual Fund,USD,2010-03-31,2016-07-22
AALPX,NMFQS,Mutual Fund,USD,1994-07-29,2015-11-20
AALRX,NMFQS,Mutual Fund,USD,2017-02-28,2019-06-11
AALTX,NMFQS,Mutual Fund,USD,2007-02-02,2019-06-11
AALVX,NMFQS,Mutual Fund,USD,2014-01-02,2015-08-28
AALXX,NMFQS,Mutual Fund,USD,,
AAMAF,PINK,Stock,USD,2014-02-13,2019-06-11
AAMAX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
AAMBX,NMFQS,Mutual Fund,USD,1976-10-29,2019-06-11
AAMC,NYSE,Stock,USD,2012-12-13,2019-06-11
AAMCX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
AAME,NASDAQ,Stock,USD,1984-09-07,2019-06-11
AAMIX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
AAMLRX,NMFQS,Mutual Fund,USD,,
AAMLSX,NMFQS,Mutual Fund,USD,,
AAMMF,PINK,Stock,USD,2018-05-30,2019-06-11
AAMOX,NMFQS,Mutual Fund,USD,2008-01-03,2019-06-11
AAMPX,NMFQS,Mutual Fund,USD,2010-12-27,2019-06-11
AAMPZX,NMFQS,Mutual Fund,USD,,
AAMRX,NMFQS,Mutual Fund,USD,2000-07-31,2015-11-20
AAMTF,PINK,Stock,USD,1997-07-24,2019-06-11
AAMTX,NMFQS,Mutual Fund,USD,2010-02-02,2019-06-11
AAN,NYSE,Stock,USD,1984-09-07,2019-06-11
AANB,,Stock,USD,2001-08-13,2009-08-14
AANC,PINK,Stock,USD,,
AANC,PINK,Stock,USD,2018-09-25,2018-12-17
AANOF,PINK,Stock,USD,2007-08-14,2017-07-25
AANPX,NMFQS,Mutual Fund,USD,2003-07-03,2016-07-22
AANR,PINK,Stock,USD,2018-03-05,2018-11-09
AANTX,NMFQS,Mutual Fund,USD,2016-01-04,2019-06-11
AANXX,NMFQS,Mutual Fund,USD,,
AAOI,NASDAQ,Stock,USD,2013-09-26,2019-06-11
AAON,NASDAQ,Stock,USD,1992-12-16,2019-06-11
AAOPX,NMFQS,Mutual Fund,USD,2011-09-02,2019-06-11
AAOXX,NMFQS,Mutual Fund,USD,,
AAP,NYSE,Stock,USD,2001-11-29,2019-06-11
AAPAX,NMFQS,Mutual Fund,USD,2010-05-17,2016-07-22
AAPC,NASDAQ,Stock,USD,2015-04-29,2017-10-04
AAPCF,PINK,Stock,USD,2017-10-05,2017-11-03
AAPEX,NMFQS,Mutual Fund,USD,2009-11-17,2019-06-11
AAPH,OTCMKTS,Stock,USD,1997-12-15,2019-06-06
AAPIX,NMFQS,Mutual Fund,USD,2009-11-16,2019-06-11
AAPJ,PINK,Stock,USD,2017-10-02,2019-06-11
AAPL,NASDAQ,Stock,USD,1980-12-12,2019-06-11
AAPT,PINK,Stock,USD,2007-07-26,2019-06-07
AARAX,NMFQS,Mutual Fund,USD,2016-01-04,2019-02-01
AARBX,NMFQS,Mutual Fund,USD,1998-03-03,2018-01-26
AARCX,NMFQS,Mutual Fund,USD,2016-01-04,2019-02-01
AARIX,NMFQS,Mutual Fund,USD,2005-09-20,2016-07-22
AARMX,NMFQS,Mutual Fund,USD,2014-01-02,2019-06-11
AARYX,NMFQS,Mutual Fund,USD,2016-01-04,2019-02-01
AASBX,NMFQS,Mutual Fund,USD,1987-12-03,2015-11-20
AASCX,NMFQS,Mutual Fund,USD,1996-06-20,2019-06-11
AASL,PINK,Stock,USD,2010-01-12,2019-06-11
AASMX,NMFQS,Mutual Fund,USD,1996-06-28,2019-06-11
AASOX,NMFQS,Mutual Fund,USD,1988-09-23,2019-06-11
AASP,PINK,Stock,USD,1994-12-21,2019-06-11
AASPX,NMFQS,Mutual Fund,USD,1996-12-31,2015-12-21
AASRX,NMFQS,Mutual Fund,USD,2017-02-28,2019-06-11
AASSX,NMFQS,Mutual Fund,USD,2003-04-30,2019-06-11
AAST,OTCMKTS,Stock,USD,2011-06-03,2019-06-05
AASTX,NMFQS,Mutual Fund,USD,2011-05-02,2019-06-11
AASVX,NMFQS,Mutual Fund,USD,1980-01-02,2015-11-20
AASZF,OTCMKTS,Stock,USD,2018-05-02,2019-06-11
AAT,NYSE,Stock,USD,2011-01-13,2019-06-11
AATCX,NMFQS,Mutual Fund,USD,2013-01-07,2017-11-29
AATDF,PINK,Stock,USD,2017-10-11,2019-06-11
AATFX,NMFQS,Mutual Fund,USD,2011-05-02,2018-06-29
AATGF,OTCGREY,Stock,USD,2007-12-19,2019-03-07
AATI,NASDAQ,Stock,USD,2005-08-04,2012-01-27
AATI1,,Stock,USD,,
AATIX,NMFQS,Mutual Fund,USD,2013-01-07,2019-06-11
AATP,PINK,Stock,USD,2018-10-05,2019-06-04
AATRL,PINK,Stock,USD,2011-09-15,2019-06-11
AATSX,NMFQS,Mutual Fund,USD,2015-06-30,2019-06-11
AATT,,Stock,USD,,
AATV,PINK,Stock,USD,2007-11-05,2019-06-11
AATYX,NMFQS,Mutual Fund,USD,,
AAU,NYSE,Stock,USD,2005-12-20,2019-06-11
AAUKF,OTCQX,Stock,USD,2007-07-17,2019-06-11
AAUPX,NMFQS,Mutual Fund,USD,2010-12-27,2019-06-11
AAUSX,NMFQS,Mutual Fund,USD,,
AAUTX,NMFQS,Mutual Fund,USD,1996-06-20,2019-06-11
AAV,NYSE,Stock,USD,2004-03-31,2018-12-14
AAV1,,Stock,USD,,
